generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,22.944346,41.794847
2,91.84704,37.127719,44.322005
3,91.84704,68.504063,37.018731
4,91.84704,77.638975,28.759416
5,91.84704,83.810779,20.964842
6,92.24704,88.845722,10.339845
7,91.84704,87.15443,13.151581
8,91.84704,86.201221,17.895396
9,91.84704,90.280309,8.134763
10,91.84704,87.075175,19.475547
