generation,best,mean
0,-20.0,-90.3,17.461672
1,-20.0,-80.5,20.1184
2,-10.0,-69.8,20.44407
3,-10.0,-62.0,21.494185
4,0.0,-57.2,24.498163
5,0.0,-53.6,25.90444
6,0.0,-45.1,24.758635
7,0.0,-37.5,24.510202
8,0.0,-33.2,22.71035
9,0.0,-32.7,25.252921
10,0.0,-26.9,27.917557
11,0.0,-22.9,28.541023
12,0.0,-21.4,27.277097
13,0.0,-21.8,30.996129
14,0.0,-17.1,31.282423
15,0.0,-17.7,32.213506
