generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.772379,45.475856,44.330725
2,91.84704,63.014084,39.768289
3,91.84704,83.671243,23.364337
4,91.84704,82.458241,25.170166
5,91.84704,81.695346,27.53818
6,91.84704,84.099156,18.064051
7,91.84704,81.105586,22.747395
8,91.84704,85.485052,19.471499
9,91.84704,78.408764,29.118759
10,91.84704,82.626114,24.990848
