generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-66.3,37.911871
2,0.0,-55.5,37.399866
3,0.0,-31.8,30.211918
4,0.0,-20.0,23.958297
5,0.0,-12.0,21.679483
6,0.0,-4.2,15.243359
7,0.0,-4.5,17.51428
8,0.0,-2.7,14.481367
9,0.0,-5.2,19.923855
10,11.8,-7.082,24.150314
11,11.8,-8.982,27.635413
12,11.8,-13.528,32.443225
13,11.8,-2.52,17.163147
14,11.8,-6.012,25.399493
15,11.8,-8.086,30.209962
