generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-30.419974,-83.634316,24.855035
2,-30.419974,-74.222256,28.732006
3,-30.419974,-66.338169,28.474888
4,-30.419974,-53.874435,26.461677
5,-29.763107,-39.19796,20.308075
6,-30.419974,-34.393076,13.59448
7,-30.419974,-34.279566,12.952464
8,-30.419974,-34.696312,14.704743
9,-30.419974,-36.467519,18.19966
10,-30.419974,-35.209252,16.248073
