generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,68.511332,29.129268
2,91.84704,91.773872,0.010453
3,91.84704,91.775365,0.014631
4,91.84704,91.776859,0.017731
5,92.24704,91.795311,0.070594
6,92.527,91.865761,0.153958
7,92.527,91.93264,0.17527
8,92.527,92.118345,0.21413
9,92.527,92.279036,0.087258
10,92.527,92.330231,0.122841
