generation,best,mean
0,-20.0,-90.3,17.461672
1,-20.0,-80.1,23.430536
2,-10.0,-75.1,25.278252
3,-20.0,-67.4,25.985381
4,-20.0,-54.3,27.249037
5,-10.0,-50.9,27.643987
6,-10.0,-44.7,25.35567
7,-20.0,-47.8,25.596093
8,-20.0,-44.4,24.992799
9,0.0,-39.2,23.7773
10,0.0,-37.7,25.723724
11,0.0,-34.4,30.440762
12,0.0,-28.0,24.939928
13,0.0,-29.9,28.618001
14,0.0,-27.5,27.581697
15,0.0,-26.4,29.850293
