generation,best,mean,std
0,56.773463,1.925769,14.35191
1,30.835214,7.10513,13.512727
2,30.835214,13.805182,12.461546
3,30.835214,16.480517,11.95671
4,30.835214,17.90951,11.71081
5,30.835214,24.710624,8.7727
6,30.835214,25.799415,7.64616
7,30.835214,27.095512,5.784384
8,30.835214,28.581522,6.021697
9,30.835214,29.349933,4.580082
10,30.835214,30.304867,3.712428
