generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,12.041953,14.710719
2,87.011736,27.117115,13.137285
3,87.011736,38.915545,17.06611
4,87.011736,58.591308,12.390593
5,87.011736,70.116305,13.641675
6,87.011736,85.862865,2.826478
7,87.057963,87.01266,0.006472
8,87.057963,87.01266,0.006472
9,87.057963,87.020981,0.018491
10,87.057963,87.048717,0.018491
