generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-30.419974,-72.569385,27.911447
2,-21.332795,-53.45121,27.835429
3,-21.332795,-44.134618,24.629237
4,-21.332795,-41.59691,22.997869
5,-16.336602,-34.99037,17.984307
6,-13.670068,-33.630926,16.895765
7,-16.336602,-34.416281,22.548462
8,-16.336602,-29.281887,19.641974
9,-16.336602,-25.727773,21.849671
10,-16.336602,-25.543856,25.038242
