generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,3.906463,13.49612
2,21.752976,5.369031,11.571455
3,21.752976,11.529817,11.146458
4,30.250607,12.992496,11.884773
5,30.250607,18.34545,8.431323
6,57.16227,21.318944,8.813394
7,66.752976,24.734367,10.396286
8,48.206986,24.528818,8.575867
9,57.194865,29.990323,12.568469
10,57.266659,33.387328,14.319161
