generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,7.456402,16.365039
2,57.266659,15.914868,15.239049
3,57.266659,24.158924,15.889484
4,57.266659,30.241263,13.272009
5,57.323246,31.139592,11.65473
6,57.323246,34.291917,17.469531
7,57.323246,48.476295,12.882091
8,57.732142,49.413108,20.091123
9,57.732142,49.041069,18.545216
10,57.732142,48.398153,20.906982
