generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,30.774253,2.938077,13.061889
2,30.774253,11.266078,14.08944
3,30.774253,14.688475,14.441063
4,57.273152,21.170551,14.227179
5,57.273152,27.667342,11.21301
6,57.286267,30.711459,16.13241
7,57.286267,39.583974,17.468362
8,57.286267,46.715577,15.885648
9,57.286267,51.55207,12.456192
10,57.286267,52.418083,13.242939
