generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,18.90452,13.057527
2,65.785392,41.006758,16.71202
3,85.367552,57.345345,4.003172
4,56.775442,56.773503,0.000277
5,66.182889,56.961929,1.31728
6,66.182889,57.338701,2.234445
7,66.182889,59.222874,4.125559
8,66.182889,63.383908,4.275814
9,66.182889,66.182889,3e-06
10,66.182889,66.182889,3e-06
