generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.971721,5.441191,14.815058
2,56.971721,18.030783,18.577618
3,56.971721,20.297204,19.666028
4,56.971721,26.449191,19.652303
5,56.971721,33.625224,18.9031
6,56.971721,38.283756,17.453683
7,56.971721,43.968011,18.635681
8,56.971721,50.355309,13.508781
9,56.971721,52.845722,13.241089
10,56.971721,54.435865,10.239957
