generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-30.419974,-87.260636,20.664826
2,-30.419974,-81.379165,25.064613
3,-30.419974,-78.138804,24.577152
4,-28.388951,-64.131307,25.318957
5,-28.388951,-51.078113,24.583303
6,-28.388951,-56.066531,25.184593
7,-22.421272,-51.059549,25.052984
8,-22.421272,-43.887226,19.409935
9,-17.927246,-35.675914,15.872838
10,-13.096441,-30.432835,9.329597
