generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,68.766913,30.87277
2,92.327,91.805561,0.081729
3,92.327,91.895036,0.143988
4,92.327,91.943032,0.191984
5,92.327,92.135596,0.234455
6,92.327,92.327,1e-06
7,92.327,92.327,1e-06
8,92.327,92.327,1e-06
9,92.327,92.327,1e-06
10,92.327,92.327,1e-06
