generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,5.587867,15.940684
2,48.188859,4.73863,14.132222
3,48.188859,10.834333,14.97408
4,48.188859,13.205796,11.204742
5,88.724654,16.037755,15.818456
6,39.174,18.386673,13.337975
7,39.174,23.421715,12.432409
8,65.881903,29.917688,12.731468
9,65.881903,28.283276,14.803584
10,65.881903,35.728733,19.222541
