generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-65.3,38.998846
2,0.0,-55.6,39.807537
3,0.0,-39.7,36.123538
4,0.0,-22.1,27.506181
5,0.0,-12.9,20.459472
6,0.0,-10.9,22.851477
7,0.0,-8.0,25.922963
8,0.0,-5.7,21.178055
9,0.0,-3.5,15.256146
10,0.0,-12.4,28.952375
11,0.0,-7.3,22.621008
12,10.0,-8.6,26.192365
13,10.0,-1.6,12.705904
14,10.0,-7.1,24.506938
15,10.0,-3.8,20.286942
