generation,best,mean
0,-20.0,-90.3,17.461672
1,-30.0,-80.0,22.93469
2,-10.0,-74.9,24.062211
3,-10.0,-67.5,26.396022
4,-10.0,-53.8,23.18534
5,-10.0,-47.0,22.203603
6,-10.0,-35.9,17.210171
7,0.0,-33.6,19.875613
8,0.0,-30.7,21.78325
9,0.0,-27.1,23.761103
10,-10.0,-27.6,28.217725
11,-10.0,-23.4,25.3464
12,-10.0,-19.7,22.95452
13,-10.0,-20.3,25.97903
14,-10.0,-16.7,22.937088
15,-10.0,-15.6,17.338973
