generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,21.752976,-1.420746,6.950327
2,21.752976,1.235494,8.394471
3,21.752976,6.838699,9.127467
4,21.752976,8.89903,10.962548
5,57.16227,16.843898,10.955902
6,57.16227,19.345557,12.493899
7,57.16227,28.260702,15.654631
8,57.16227,31.919767,17.382102
9,57.194865,33.722555,17.395447
10,57.21004,39.226071,17.717188
