generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.772379,25.361966,40.593674
2,92.401503,47.060845,40.481898
3,91.772379,49.335895,35.256377
4,91.772379,63.326152,31.868276
5,91.772379,77.680434,22.813901
6,91.972379,85.110803,19.311543
7,92.53704,86.869918,17.807422
8,92.53704,87.405979,16.456452
9,92.53704,89.275157,9.012919
10,92.53704,83.173781,26.200648
