generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.772379,48.319468,34.559511
2,92.379644,91.732317,0.309766
3,92.379644,91.837105,0.182996
4,92.379644,92.002994,0.286311
5,92.58272,92.325522,0.174432
6,92.58272,92.395626,0.054206
7,92.58272,92.447502,0.094563
8,92.58272,92.581532,0.002536
9,92.58272,92.58272,3e-06
10,92.58272,92.58272,3e-06
