generation,best,mean,std
0,56.773463,1.925769,14.35191
1,74.771489,8.565957,19.161507
2,74.771489,24.15368,25.324639
3,74.771489,32.777147,23.493992
4,74.771489,39.372008,23.150882
5,74.771489,44.297373,23.673349
6,74.771489,53.020427,24.084052
7,74.771489,64.464196,19.121886
8,74.771489,73.335981,10.048553
9,74.771489,73.343507,9.995875
10,74.771489,72.44993,9.413909
