generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-57.6,36.663879
2,0.0,-45.9,36.744932
3,0.0,-26.3,29.450127
4,17.2,-20.028,31.045734
5,0.0,-9.4,19.381434
6,0.0,-11.7,27.020548
7,0.0,-9.3,24.586785
8,0.0,-1.8,8.04736
9,0.0,-6.0,20.78461
10,0.0,-7.5,20.266968
11,0.0,-6.4,20.125606
12,0.0,-11.0,28.513155
13,0.0,-8.5,24.346458
14,0.0,-8.5,23.890375
15,0.0,-10.5,28.753261
