generation,best,mean
0,-20.0,-90.3,17.461672
1,-20.0,-87.5,18.728321
2,-20.0,-85.5,18.674849
3,-30.0,-78.9,17.657576
4,-30.0,-70.7,20.162093
5,-20.0,-66.3,20.132312
6,-20.0,-59.6,20.78076
7,-20.0,-54.3,22.945806
8,-20.0,-50.6,22.530868
9,-20.0,-38.3,17.666635
10,-20.0,-39.3,20.98833
11,-20.0,-34.4,17.281204
12,-10.0,-32.9,18.936473
13,0.0,-32.9,21.922363
14,-10.0,-28.8,19.762591
15,-10.0,-28.3,20.00275
