generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,2.711021,14.110144
2,21.176954,2.397666,10.541218
3,21.67699,4.76049,10.810021
4,22.187816,8.864739,8.848549
5,21.174,11.231857,9.019917
6,56.773463,16.306826,10.559283
7,56.773463,21.215823,10.103398
8,56.775442,26.679133,14.926856
9,56.773463,24.7469,12.916908
10,56.773463,28.756828,16.847809
