generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,56.577435,36.973083
2,91.84704,91.818669,0.03624
3,91.84704,91.84704,3e-06
4,91.84704,91.84704,3e-06
5,91.84704,91.84704,3e-06
6,91.84704,91.84704,3e-06
7,91.84704,91.84704,3e-06
8,91.84704,91.84704,3e-06
9,91.84704,91.84704,3e-06
10,91.84704,91.84704,3e-06
