generation,best,mean
0,-20.0,-90.3,17.461672
1,-20.0,-85.3,20.467291
2,-30.0,-73.0,25.238859
3,-30.0,-66.0,24.939928
4,-20.0,-63.6,23.728464
5,-10.0,-58.5,25.194245
6,-10.0,-53.5,23.932196
7,-10.0,-47.2,27.279296
8,-10.0,-43.8,27.668755
9,-10.0,-34.8,20.023986
10,0.0,-33.6,17.522557
11,-10.0,-29.1,14.972976
12,-10.0,-35.2,27.22058
13,-10.0,-28.0,22.045408
14,-10.0,-28.2,25.273702
15,-10.0,-24.9,22.158294
