generation,best,mean
0,0.0,-80.9,32.529832
1,25.0,-56.15,41.94553
2,0.0,-37.4,38.694186
3,0.0,-27.6,33.109515
4,0.0,-21.8,32.353671
5,0.0,-13.4,24.82821
6,0.0,-15.3,28.86018
7,0.0,-12.7,27.851571
8,0.0,-5.0,20.420578
9,0.0,-7.1,21.739135
10,0.0,-9.3,26.504905
11,0.0,-5.5,19.410049
12,0.0,-11.0,27.658633
13,0.0,-12.4,28.952375
14,0.0,-12.3,31.364152
15,0.0,-3.8,14.681962
