generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,4.3035,16.793883
2,57.16227,6.497286,15.725728
3,57.16227,21.241578,18.589093
4,57.16227,32.314178,20.892469
5,57.16227,39.44604,18.845569
6,57.237949,46.549232,15.638408
7,66.747727,56.483275,5.29443
8,66.747727,57.379016,1.34335
9,66.747727,57.573647,3.228249
10,75.309641,58.58621,9.028094
