generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,19.004241,21.082824
2,57.16227,48.082065,14.367555
3,57.732142,57.173902,0.079766
4,57.732142,57.185299,0.111636
5,57.732142,57.210874,0.155153
6,57.752976,57.447589,0.277794
7,57.752976,57.733599,0.004996
8,57.752976,57.73599,0.007343
9,66.747727,58.101293,1.764966
10,66.752976,59.369931,3.456928
