generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,14.894297,17.887642
2,57.16227,33.032646,15.345506
3,57.601837,53.947821,8.732038
4,57.601837,57.188644,0.104392
5,66.721885,57.415001,1.338246
6,66.721885,57.512358,1.332195
7,57.732142,57.554597,0.137233
8,57.732142,57.609656,0.030946
9,57.732142,57.638323,0.058507
10,57.732142,57.711293,0.04777
