generation,best,mean,std
0,91.84704,11.513878,32.653315
1,92.08188,62.113143,31.357536
2,92.500134,91.823829,0.145138
3,92.379644,91.87952,0.175169
4,92.576119,92.080665,0.199939
5,92.576119,92.41018,0.070219
6,92.576119,92.483117,0.092979
7,92.576119,92.576119,5e-06
8,92.576119,92.576119,5e-06
9,92.576119,92.576119,5e-06
10,92.58272,92.576251,0.000924
