generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,16.33686,12.517034
2,87.011736,28.765093,15.948153
3,87.011736,38.790298,20.60334
4,87.011736,57.625378,10.895139
5,87.011736,71.764322,9.643959
6,87.011736,83.576058,4.534622
7,87.011736,87.011736,4e-06
8,87.011736,87.011736,4e-06
9,87.011736,87.011736,4e-06
10,87.011736,87.011736,4e-06
