generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,8.289964,16.386671
2,57.16227,21.842203,20.947768
3,57.16227,28.393671,20.247898
4,57.16227,36.977908,22.401386
5,57.16227,49.346967,14.046469
6,57.16227,52.913154,11.506658
7,57.16227,53.934084,13.16872
8,57.16227,57.16227,2e-06
9,57.16227,57.16227,2e-06
10,57.16227,57.16227,2e-06
