generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.752976,13.414425,21.288807
2,66.049357,35.596476,18.981781
3,57.752976,57.235894,0.191548
4,57.752976,57.506794,0.265921
5,57.752976,57.752976,2e-06
6,57.752976,57.752976,2e-06
7,57.752976,57.752976,2e-06
8,57.752976,57.752976,2e-06
9,57.752976,57.752976,2e-06
10,57.752976,57.752976,2e-06
