generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,0.651287,12.404285
2,48.179917,5.686953,13.779335
3,48.179917,15.784487,12.51499
4,57.16227,21.265656,15.170659
5,57.16227,33.531887,19.821541
6,57.188859,39.535369,22.056229
7,57.16227,43.460621,20.045685
8,57.16227,47.780037,18.61226
9,57.16227,55.925898,6.12346
10,57.16227,55.220391,7.360711
