generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-65.9,37.177816
2,0.0,-48.3,37.763872
3,0.0,-36.0,34.669872
4,0.0,-21.3,24.724684
5,0.0,-20.7,28.644546
6,0.0,-17.7,31.075875
7,0.0,-11.2,24.260256
8,0.0,-11.2,27.794964
9,0.0,-7.3,21.300469
10,0.0,-5.4,19.257206
11,0.0,-11.1,28.66688
12,0.0,-7.5,22.951035
13,0.0,-4.9,18.027479
14,0.0,-7.6,24.662522
15,0.0,-1.9,11.549459
