generation,best,mean
0,-20.0,-90.3,17.461672
1,-30.0,-81.8,21.278158
2,-20.0,-69.5,23.210989
3,-20.0,-59.2,22.256684
4,0.0,-49.7,23.300429
5,-10.0,-43.3,22.452394
6,-20.0,-40.1,23.129851
7,0.0,-38.7,27.664237
8,0.0,-31.0,22.912878
9,0.0,-33.8,25.79845
10,0.0,-25.6,22.285421
11,0.0,-24.3,24.423554
12,0.0,-17.2,20.884444
13,0.0,-16.9,28.273486
14,0.0,-17.0,28.896367
15,0.0,-14.2,27.465615
