generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.772379,20.989247,37.17163
2,92.379644,26.982811,35.405032
3,92.379644,46.842618,37.608778
4,92.379644,56.944665,39.389989
5,92.379644,80.298598,25.127927
6,92.379644,87.241392,17.843374
7,92.379644,85.615206,21.207897
8,92.379644,87.453078,17.450222
9,92.379644,82.807409,25.827119
10,92.379644,84.329928,22.883756
