generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-29.763107,-76.475853,25.243388
2,-29.763107,-62.465403,26.401161
3,-24.194475,-53.847103,25.026386
4,-24.194475,-42.355689,15.88375
5,-24.194475,-39.895088,20.29486
6,-24.194475,-34.128717,11.434618
7,-24.194475,-39.766707,21.64036
8,-17.695833,-33.270374,11.824943
9,-17.695833,-32.765241,12.707372
10,-17.695833,-32.529542,16.374301
