generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,11.955573,15.286529
2,57.16227,24.92256,9.648613
3,57.266659,37.671994,17.356539
4,57.266659,57.167097,0.020829
5,57.330119,57.17502,0.035458
6,57.330119,57.207504,0.057309
7,57.752976,57.28595,0.079182
8,57.752976,57.369054,0.144623
9,57.752976,57.583164,0.186788
10,57.752976,57.749226,0.008004
