generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-30.419974,-79.61116,24.884852
2,-30.419974,-60.291113,23.97705
3,-24.964011,-52.038435,23.297434
4,-24.409739,-44.399271,21.083841
5,-24.409739,-36.157384,16.571278
6,-24.409739,-34.47791,13.741866
7,-24.409739,-31.176653,10.345348
8,-24.409739,-30.657762,10.313051
9,-24.409739,-35.389875,18.492518
10,-24.409739,-33.163388,11.377953
