generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,5.603446,14.574882
2,56.775442,10.473022,15.595405
3,56.775442,16.692003,16.198907
4,56.775442,23.078442,22.507821
5,56.775442,32.534596,20.971176
6,56.775442,36.449775,21.359051
7,56.775442,46.627585,15.622259
8,56.775442,53.559041,13.10691
9,56.775442,51.578824,17.005704
10,56.775442,54.263117,12.30769
