generation,best,mean
0,-30.419974,-87.504026,22.467361
1,-30.419974,-81.970896,23.227154
2,-30.335017,-70.914141,25.768791
3,-22.583426,-51.40036,24.450474
4,-22.583426,-37.370539,12.833035
5,-20.335017,-36.178393,16.107436
6,-20.335017,-29.727832,7.369355
7,-20.335017,-28.786072,11.900685
8,-20.335017,-33.9249,23.848412
9,-20.335017,-29.008498,19.534739
10,-13.66835,-31.891767,22.493901
