generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,54.08875,30.072905
2,91.84704,87.465642,8.889776
3,92.076036,91.811303,0.052742
4,92.076036,91.854707,0.046371
5,92.076036,91.88368,0.083951
6,92.736168,91.947261,0.156986
7,92.736168,92.091166,0.093125
8,92.736168,92.1327,0.178948
9,92.736168,92.2379,0.266889
10,92.736168,92.534697,0.268824
