generation,best,mean
0,0.0,-80.9,32.529832
1,0.0,-70.4,40.814703
2,0.0,-63.3,42.072675
3,0.0,-52.2,43.5564
4,0.0,-42.2,42.815418
5,0.0,-25.7,35.784214
6,0.0,-5.6,17.281204
7,22.6,-9.674,27.468552
8,0.0,-7.4,21.476499
9,0.0,-6.5,22.062411
10,0.0,-4.8,17.971088
11,0.0,-7.1,23.250591
12,0.0,-5.4,19.820192
13,0.0,-2.9,14.852273
14,0.0,-7.9,22.013405
15,0.0,-12.3,31.775934
