generation,best,mean,std
0,91.84704,11.513878,32.653315
1,91.84704,36.849348,43.021857
2,91.84704,64.829956,38.996007
3,91.84704,84.831198,21.113051
4,91.84704,83.889823,20.692731
5,91.84704,84.203456,21.509163
6,91.84704,87.133418,16.888957
7,91.84704,88.108778,16.031666
8,91.84704,87.328711,19.076594
9,91.84704,85.022916,22.058558
10,91.84704,89.313331,13.819873
