generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,66.200907,13.247956,18.440892
2,94.023266,37.190315,20.633393
3,94.023266,64.619688,11.900043
4,94.023266,73.968758,12.50619
5,94.023266,89.930143,9.506097
6,94.023266,94.023266,1e-06
7,94.023266,94.023266,1e-06
8,94.023266,94.023266,1e-06
9,94.023266,94.023266,1e-06
10,94.023266,94.023266,1e-06
