generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,21.752976,-2.461816,6.851627
2,21.752976,-1.854484,6.205867
3,21.752976,0.667277,7.574293
4,57.732142,4.628251,10.858062
5,57.732142,7.352683,10.493566
6,57.732142,12.382833,12.558458
7,57.732142,18.840459,16.562382
8,57.732142,26.488644,20.747301
9,57.732142,37.810136,20.306445
10,57.732142,48.964719,15.292979
