generation,best,mean
0,-8.297812,-83.956381,28.084648
1,11.513889,-76.196084,29.949245
2,11.513889,-51.510278,35.316906
3,18.326879,-44.804106,33.173397
4,18.326879,-26.916085,38.820004
5,18.326879,-12.220103,35.368529
6,18.326879,12.647822,14.822766
7,18.326879,9.931783,25.307473
8,18.326879,17.748184,3.400281
9,24.190664,14.376969,20.170937
10,18.326879,10.625433,24.008406
