generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,11.691538,16.141569
2,57.601837,29.160583,13.423335
3,57.601837,49.681871,12.093911
4,57.601837,57.2326,0.161148
5,57.732142,57.378269,0.226096
6,57.752976,57.617275,0.041981
7,57.752976,57.676427,0.064143
8,57.752976,57.733212,0.008863
9,57.752976,57.739642,0.01
10,57.752976,57.752976,2e-06
