generation,best,mean,std
0,56.773463,1.925769,14.35191
1,56.773463,22.277854,15.549213
2,56.773463,30.49036,13.909688
3,56.773463,49.735643,8.97313
4,56.773463,56.773463,2e-06
5,56.773463,56.773463,2e-06
6,56.773463,56.773463,2e-06
7,56.773463,56.773463,2e-06
8,56.773463,56.773463,2e-06
9,56.773463,56.773463,2e-06
10,56.773463,56.773463,2e-06
