generation,best,mean
0,-20.0,-90.3,17.461672
1,-30.0,-83.1,20.282751
2,-30.0,-77.0,19.209373
3,-30.0,-71.1,16.786602
4,-30.0,-66.4,17.118411
5,-10.0,-62.2,19.265513
6,-20.0,-56.7,20.102487
7,-10.0,-48.8,20.556264
8,-10.0,-47.3,22.487997
9,-10.0,-39.0,20.07486
10,-10.0,-37.3,22.174535
11,0.0,-33.4,19.350452
12,-10.0,-36.6,23.8
13,-10.0,-29.6,22.535306
14,0.0,-31.4,29.530323
15,0.0,-31.0,31.827661
