generation,best,mean,std
0,57.16227,-0.106978,12.472013
1,57.16227,1.045465,16.281281
2,57.16227,1.945566,15.916738
3,57.16227,3.465714,17.140697
4,57.16227,18.443417,25.079934
5,57.16227,19.21734,24.102399
6,57.16227,28.549693,22.964191
7,57.194865,25.717394,23.026907
8,57.16227,29.804846,22.497305
9,57.16227,42.481299,18.945762
10,57.16227,51.27841,12.57805
