generation,best,mean
0,-20.0,-90.3,17.461672
1,-20.0,-83.7,19.321232
2,-20.0,-78.3,20.300493
3,-20.0,-70.2,19.848426
4,-30.0,-61.5,21.604398
5,0.0,-52.3,23.993958
6,0.0,-44.2,24.173539
7,-20.0,-42.8,22.850821
8,0.0,-40.7,23.843448
9,-10.0,-40.1,23.642969
10,-10.0,-38.8,22.148589
11,-10.0,-36.7,21.403504
12,-10.0,-34.3,22.682813
13,-10.0,-31.9,23.43907
14,-10.0,-31.8,24.264377
15,0.0,-31.2,28.081311
